-118.316	98.3104	0.00378074	0.000483677	2
-118.028	99.2731	0.00384068	0.000480783	2
-117.742	100.236	0.00390058	0.000478037	2

-75.0018	2.01349	-4.67974e-07	7.71366e-08	2
-75.1357	3.16085	-4.05582e-05	6.87163e-06	2
-75.2381	4.29672	-8.0802e-05	1.40677e-05	2
-75.3077	5.40793	-0.000120732	2.15872e-05	2
-75.3448	6.48243	-0.000159895	2.93368e-05	2
-75.3506	7.54555	-0.000199204	3.74958e-05	2
-75.325	8.58496	-0.0002382	4.59747e-05	2
-75.2686	9.60099	-0.000276885	5.47724e-05	2
-75.1817	10.594	-0.00031526	6.38877e-05	2
-75.0649	11.5642	-0.000353325	7.33194e-05	2
-74.9187	12.512	-0.000391081	8.30665e-05	2
-74.7434	13.4377	-0.000428528	9.31278e-05	2
-74.5397	14.3416	-0.000465668	0.000103502	2
-74.308	15.2241	-0.0005025	0.000114188	2
-74.0487	16.0854	-0.000539026	0.000125185	2
-73.7624	16.9259	-0.000575246	0.000136492	2
-73.4494	17.7459	-0.000611161	0.000148107	2
-73.1104	18.5457	-0.000646771	0.000160029	2
-72.7458	19.3257	-0.000682078	0.000172258	2
-72.356	20.0861	-0.000717081	0.000184791	2
-71.9416	20.8274	-0.000751782	0.000197629	2
-71.503	21.5497	-0.00078618	0.000210769	2
-71.0407	22.2534	-0.000820278	0.00022421	2
-70.5552	22.9389	-0.000854075	0.000237953	2
-70.0469	23.6065	-0.000887571	0.000251994	2
-69.5163	24.2565	-0.000920769	0.000266334	2
-68.9705	24.882	-0.000953291	0.0002808	2
-68.3971	25.4979	-0.000985896	0.00029573	2
-67.8029	26.0971	-0.0010182	0.000310953	2
-67.1883	26.68	-0.00105021	0.000326471	2
-66.5539	27.2469	-0.00108193	0.000342281	2
-65.9001	27.7981	-0.00111335	0.000358382	2
-65.2273	28.334	-0.00114447	0.000374773	2
-64.5361	28.8547	-0.0011753	0.000391454	2
-63.827	29.3608	-0.00120584	0.000408422	2
-63.1004	29.8525	-0.00123608	0.000425677	2
-62.3568	30.33	-0.00126603	0.000443217	2
-61.5967	30.7938	-0.00129569	0.000461042	2
-60.8205	31.2442	-0.00132506	0.00047915	2
-60.0288	31.6814	-0.00135414	0.000497541	2
-59.222	32.1058	-0.00138293	0.000516212	2
-58.4006	32.5178	-0.00141144	0.000535163	2
-57.5651	32.9175	-0.00143965	0.000554393	2
-56.7159	33.3055	-0.00146758	0.0005739	2
-55.8536	33.6819	-0.00149521	0.000593684	2
-54.9786	34.0471	-0.00152257	0.000613743	2
-54.0914	34.4014	-0.00154963	0.000634077	2
-53.1925	34.7452	-0.00157642	0.000654683	2
-52.2823	35.0787	-0.00160292	0.000675561	2
-51.372	35.3987	-0.00162883	0.000696465	2
-50.4409	35.7128	-0.00165477	0.00071788	2
-49.5	36.0177	-0.00168042	0.000739564	2
-48.5498	36.3136	-0.00170579	0.000761515	2
-47.5907	36.6008	-0.00173088	0.000783732	2
-46.6232	36.8797	-0.00175569	0.000806214	2
-45.6479	37.1507	-0.00178022	0.000828959	2
-44.6651	37.4139	-0.00180447	0.000851968	2
-43.6754	37.6698	-0.00182845	0.000875238	2
-42.6792	37.9187	-0.00185214	0.000898768	2
-41.6771	38.1608	-0.00187556	0.000922558	2
-40.6694	38.3966	-0.0018987	0.000946606	2
-39.6568	38.6263	-0.00192157	0.00097091	2
-38.6396	38.8502	-0.00194416	0.000995471	2
-37.6183	39.0687	-0.00196648	0.00102029	2
-36.5935	39.2821	-0.00198852	0.00104535	2
-35.5655	39.4907	-0.00201029	0.00107068	2
-34.535	39.6948	-0.00203179	0.00109625	2
-33.5023	39.8948	-0.00205302	0.00112207	2
-32.4679	40.0909	-0.00207397	0.00114814	2
-31.4324	40.2836	-0.00209466	0.00117446	2
-30.3962	40.473	-0.00211507	0.00120103	2
-29.3597	40.6596	-0.00213522	0.00122784	2
-28.3235	40.8437	-0.0021551	0.00125489	2
-27.2999	41.0234	-0.00217448	0.00128188	2
-26.2656	41.2033	-0.00219383	0.00130942	2
-25.233	41.3817	-0.00221291	0.0013372	2
-24.2026	41.5588	-0.00223172	0.00136521	2
-23.1748	41.7349	-0.00225027	0.00139347	2
-22.1502	41.9104	-0.00226855	0.00142197	2
-21.1291	42.0856	-0.00228657	0.0014507	2
-20.1122	42.2608	-0.00230433	0.00147967	2
-19.0998	42.4364	-0.00232182	0.00150887	2
-18.0924	42.6126	-0.00233905	0.0015383	2
-17.0906	42.7898	-0.00235603	0.00156797	2
-16.0948	42.9683	-0.00237274	0.00159786	2
-15.1054	43.1484	-0.00238919	0.00162799	2
-14.123	43.3305	-0.00240538	0.00165834	2
-13.1481	43.5148	-0.00242131	0.00168892	2
-12.1811	43.7017	-0.00243698	0.00171973	2
-11.2224	43.8915	-0.0024524	0.00175076	2
-10.2727	44.0845	-0.00246756	0.00178202	2
-9.33232	44.2811	-0.00248247	0.0018135	2
-8.40177	44.4815	-0.00249712	0.0018452	2
-7.48153	44.6861	-0.00251151	0.00187712	2
-6.57209	44.8952	-0.00252565	0.00190926	2
-5.67393	45.1092	-0.00253954	0.00194161	2
-4.79764	45.3257	-0.00255302	0.00197381	2
-3.92333	45.5502	-0.0025664	0.0020066	2
-3.06172	45.7805	-0.00257954	0.0020396	2
-2.2133	46.0169	-0.00259242	0.00207282	2

-25.008	2.01309	-3.07816e-09	1.68226e-07	2
-25.6769	3.13316	-9.06657e-07	1.46958e-05	2
-26.3191	4.25573	-3.08805e-06	2.95103e-05	2
-26.927	5.36773	-6.51726e-06	4.44396e-05	2
-27.4945	6.4566	-1.11071e-05	5.9306e-05	2
-28.0353	7.54767	-1.69376e-05	7.44512e-05	2
-28.543	8.62825	-2.39356e-05	8.96988e-05	2
-29.0178	9.69836	-3.2074e-05	0.000105045	2
-29.4603	10.758	-4.1326e-05	0.000120485	2
-29.8707	11.8073	-5.16647e-05	0.000136015	2
-30.2495	12.8461	-6.30631e-05	0.000151631	2
-30.5969	13.8746	-7.54943e-05	0.00016733	2
-30.9135	14.8928	-8.89315e-05	0.000183106	2
-31.1996	15.9006	-0.000103348	0.000198955	2
-31.4555	16.8982	-0.000118716	0.000214875	2
-31.6817	17.8854	-0.000135009	0.000230859	2
-31.8785	18.8624	-0.000152201	0.000246906	2
-32.0463	19.8292	-0.000170264	0.000263009	2
-32.1854	20.7858	-0.000189172	0.000279166	2
-32.2963	21.7323	-0.000208897	0.000295371	2
-32.3793	22.6686	-0.000229413	0.000311622	2
-32.4349	23.5947	-0.000250692	0.000327913	2
-32.4633	24.5108	-0.000272709	0.000344242	2
-32.465	25.4168	-0.000295435	0.000360603	2
-32.4403	26.3127	-0.000318844	0.000376992	2
-32.3896	27.1987	-0.000342909	0.000393406	2
-32.3144	28.0646	-0.000367316	0.000409651	2
-32.2132	28.9306	-0.000392606	0.000426101	2
-32.0872	29.7867	-0.000418472	0.000442564	2
-31.9367	30.6329	-0.000444886	0.000459034	2
-31.7621	31.4692	-0.000471822	0.000475508	2
-31.5637	32.2956	-0.000499253	0.000491983	2
-31.3421	33.1122	-0.000527152	0.000508453	2
-31.0975	33.9189	-0.000555492	0.000524914	2
-30.8303	34.7158	-0.000584246	0.000541363	2
-30.5409	35.503	-0.000613388	0.000557796	2
-30.2297	36.2804	-0.00064289	0.000574208	2
-29.897	37.0481	-0.000672725	0.000590595	2
-29.5433	37.806	-0.000702867	0.000606953	2
-29.1689	38.5543	-0.000733288	0.000623278	2
-28.7742	39.2929	-0.000763962	0.000639566	2
-28.3596	40.0219	-0.000794862	0.000655813	2
-27.9254	40.7413	-0.000825961	0.000672015	2
-27.472	41.4511	-0.000857232	0.000688167	2
-26.9998	42.1514	-0.000888648	0.000704265	2
-26.5092	42.8421	-0.000920182	0.000720306	2
-26.0006	43.5233	-0.000951807	0.000736286	2
-25.4743	44.1951	-0.000983497	0.000752199	2
-24.9308	44.8574	-0.00101522	0.000768042	2
-24.3768	45.5027	-0.0010466	0.000783631	2
-23.8	46.1463	-0.00107832	0.000799323	2
-23.207	46.7804	-0.00111	0.000814933	2
-22.5983	47.4052	-0.00114161	0.000830456	2
-21.9742	48.0207	-0.00117312	0.00084589	2
-21.335	48.6269	-0.0012045	0.000861228	2
-20.6812	49.2237	-0.00123574	0.000876468	2
-20.0132	49.8113	-0.0012668	0.000891605	2
-19.3313	50.3897	-0.00129766	0.000906636	2
-18.6358	50.9588	-0.00132828	0.000921555	2
-17.9273	51.5188	-0.00135865	0.00093636	2
-17.206	52.0696	-0.00138873	0.000951045	2
-16.4723	52.6113	-0.00141849	0.000965607	2
-15.7266	53.1438	-0.00144792	0.000980041	2
-14.9694	53.6673	-0.00147699	0.000994344	2
-14.2008	54.1817	-0.00150566	0.00100851	2
-13.4215	54.687	-0.00153391	0.00102254	2
-12.6316	55.1834	-0.00156171	0.00103642	2
-11.8317	55.6707	-0.00158904	0.00105016	2
-11.022	56.1491	-0.00161587	0.00106374	2
-10.203	56.6186	-0.00164217	0.00107717	2
-9.37506	57.0791	-0.00166792	0.00109044	2
-8.5385	57.5307	-0.00169309	0.00110354	2
-7.69374	57.9735	-0.00171765	0.00111648	2
-6.851	58.4025	-0.0017413	0.00112909	2
-5.99104	58.8277	-0.00176457	0.00114168	2
-5.124	59.2441	-0.00178715	0.00115409	2
-4.25027	59.6517	-0.00180901	0.00116631	2
-3.37022	60.0506	-0.00183014	0.00117834	2
-2.48423	60.4408	-0.00185049	0.00119018	2
-1.59267	60.8223	-0.00187005	0.00120183	2
-0.695927	61.1951	-0.00188878	0.00121327	2
0.205621	61.5592	-0.00190667	0.00122451	2
1.1116	61.9148	-0.00192367	0.00123553	2
2.02163	62.2617	-0.00193978	0.00124635	2
2.93533	62.6001	-0.00195495	0.00125694	2
3.85232	62.9299	-0.00196916	0.00126732	2
4.77223	63.2512	-0.00198239	0.00127747	2
5.69467	63.564	-0.00199461	0.00128738	2
6.61927	63.8683	-0.00200579	0.00129707	2
7.54566	64.1642	-0.00201591	0.00130651	2
8.47344	64.4517	-0.00202493	0.00131572	2
9.40225	64.7307	-0.00203283	0.00132467	2
10.3317	65.0014	-0.00203959	0.00133338	2
11.2614	65.2637	-0.00204517	0.00134183	2
12.191	65.5177	-0.00204956	0.00135003	2
13.1202	65.7634	-0.00205272	0.00135796	2
14.0377	65.9981	-0.00205461	0.00136554	2
14.9648	66.2274	-0.00205524	0.00137293	2
15.8902	66.4484	-0.00205457	0.00138005	2
16.8136	66.6612	-0.00205257	0.00138689	2

24.9973	2.00998	2.23804e-07	7.15374e-08	2
24.7548	2.87121	1.81826e-05	5.78453e-06	2
24.4966	3.74811	3.37871e-05	1.06967e-05	2
24.226	4.63049	4.68562e-05	1.4761e-05	2
23.9469	5.5079	5.73252e-05	1.79693e-05	2
23.6531	6.40052	6.54802e-05	2.04206e-05	2
23.3484	7.29795	7.1228e-05	2.20973e-05	2
23.0334	8.19999	7.46115e-05	2.30241e-05	2
22.7084	9.10641	7.56735e-05	2.32255e-05	2
22.3742	10.017	7.44569e-05	2.27259e-05	2
22.031	10.9315	7.10047e-05	2.155e-05	2
21.6796	11.8497	6.53596e-05	1.97223e-05	2
21.3203	12.7714	5.75645e-05	1.72674e-05	2
20.9537	13.6964	4.76623e-05	1.42097e-05	2
20.5803	14.6245	3.5696e-05	1.05738e-05	2
20.2006	15.5554	2.17082e-05	6.3842e-06	2
19.8151	16.4889	5.74205e-06	1.66553e-06	2
19.4244	17.4248	-1.21597e-05	-3.55771e-06	2
19.0289	18.3629	-3.19543e-05	-9.26099e-06	2
18.6292	19.3029	-5.35986e-05	-1.54198e-05	2
18.2257	20.2447	-7.705e-05	-2.20095e-05	2
17.819	21.1879	-0.000102265	-2.90056e-05	2
17.4097	22.1325	-0.000129202	-3.63837e-05	2
16.9981	23.0781	-0.000157817	-4.4119e-05	2
16.5849	24.0246	-0.000188068	-5.21872e-05	2
16.1705	24.9718	-0.000219911	-6.05636e-05	2
15.7602	25.9084	-0.000252911	-6.91227e-05	2
15.3449	26.8561	-0.000287794	-7.80392e-05	2
14.9301	27.8038	-0.000324141	-8.71906e-05	2
14.5161	28.7513	-0.00036191	-9.65524e-05	2
14.1035	29.6982	-0.000401058	-0.0001061	2
13.6928	30.6445	-0.000441541	-0.000115809	2
13.2846	31.5899	-0.000483317	-0.000125655	2
12.8792	32.5342	-0.000526344	-0.000135613	2
12.4773	33.4771	-0.000570578	-0.000145658	2
12.0793	34.4184	-0.000615976	-0.000155767	2
11.6858	35.3579	-0.000662496	-0.000165914	2
11.2972	36.2954	-0.000710094	-0.000176076	2
10.9142	37.2307	-0.000758728	-0.000186227	2
10.5371	38.1636	-0.000808355	-0.000196342	2
10.1665	39.0937	-0.000858932	-0.000206399	2
9.80298	40.021	-0.000910416	-0.000216371	2
9.44697	40.9452	-0.000962765	-0.000226235	2
9.09899	41.866	-0.00101593	-0.000235965	2
8.75957	42.7833	-0.00106988	-0.000245538	2
8.42922	43.6968	-0.00112457	-0.000254929	2
8.10844	44.6063	-0.00117994	-0.000264112	2
7.79776	45.5116	-0.00123597	-0.000273065	2
7.49767	46.4124	-0.0012926	-0.000281761	2
7.21196	47.2983	-0.00134914	-0.000290082	2
6.93448	48.1897	-0.00140686	-0.000298197	2
6.66914	49.076	-0.00146505	-0.000305983	2
6.41644	49.957	-0.00152368	-0.000313415	2
6.17689	50.8324	-0.0015827	-0.000320468	2
5.95102	51.7021	-0.00164207	-0.000327119	2
5.73932	52.5658	-0.00170175	-0.000333342	2
5.54232	53.4233	-0.00176169	-0.000339114	2
5.36052	54.2743	-0.00182186	-0.000344409	2
5.19444	55.1188	-0.0018822	-0.000349203	2
5.04459	55.9564	-0.00194268	-0.000353471	2
4.91148	56.7869	-0.00200326	-0.00035719	2
4.79562	57.6101	-0.00206388	-0.000360334	2
4.69752	58.4258	-0.00212451	-0.000362879	2
4.61771	59.2337	-0.00218511	-0.0003648	2
4.55668	60.0337	-0.00224562	-0.000366072	2
4.51495	60.8255	-0.00230602	-0.000366673	2
4.49303	61.6089	-0.00236625	-0.000366575	2
4.49144	62.3837	-0.00242627	-0.000365756	2
4.51069	63.1496	-0.00248605	-0.000364191	2
4.55128	63.9065	-0.00254553	-0.000361854	2
4.61374	64.6541	-0.00260467	-0.000358723	2
4.69857	65.3922	-0.00266344	-0.000354771	2
4.80628	66.1206	-0.00272179	-0.000349974	2
4.93575	66.8308	-0.00277901	-0.000344379	2
5.09049	67.5392	-0.00283639	-0.000337831	2
5.26965	68.2371	-0.00289322	-0.000330364	2
5.47373	68.9245	-0.00294946	-0.000321955	2
5.70325	69.6011	-0.00300506	-0.000312579	2
5.95872	70.2666	-0.00305999	-0.000302212	2
6.24066	70.9209	-0.00311419	-0.000290829	2
6.54957	71.5637	-0.00316763	-0.000278405	2
6.88597	72.1947	-0.00322026	-0.000264915	2
7.25036	72.8139	-0.00327205	-0.000250337	2
7.64327	73.4209	-0.00332294	-0.000234644	2
8.0652	74.0155	-0.00337289	-0.000217812	2
8.51667	74.5975	-0.00342187	-0.000199817	2
8.99818	75.1668	-0.00346983	-0.000180635	2
9.51025	75.723	-0.00351672	-0.000160239	2
10.0534	76.2659	-0.00356251	-0.000138608	2
10.6281	76.7954	-0.00360714	-0.000115714	2
11.2349	77.3112	-0.00365059	-9.15348e-05	2
11.8744	77.8131	-0.00369279	-6.60449e-05	2
12.5469	78.3009	-0.00373372	-3.922e-05	2
13.2531	78.7743	-0.00377333	-1.10355e-05	2
13.9934	79.2331	-0.00381157	1.85331e-05	2
14.7684	79.6772	-0.00384841	4.95104e-05	2
15.569	80.1014	-0.0038834	8.15401e-05	2
16.4144	80.5154	-0.00391731	0.000115391	2
17.296	80.9139	-0.00394969	0.000150725	2
18.2143	81.2968	-0.00398049	0.000187565	2

74.9993	2.01208	-1.18394e-07	6.03686e-08	2
74.9278	3.0441	-9.92777e-06	4.8005e-06	2
74.8251	4.07376	-1.91203e-05	8.70342e-06	2
74.6927	5.08924	-2.76053e-05	1.1733e-05	2
74.5333	6.07935	-3.53246e-05	1.38932e-05	2
74.3438	7.06736	-4.24852e-05	1.52582e-05	2
74.1266	8.04195	-4.90212e-05	1.58223e-05	2
73.8825	9.00335	-5.49603e-05	1.56099e-05	2
73.6122	9.95182	-6.03303e-05	1.4645e-05	2
73.3163	10.8876	-6.5159e-05	1.29521e-05	2
72.9957	11.811	-6.9474e-05	1.05553e-05	2
72.6509	12.7222	-7.33031e-05	7.47882e-06	2
72.2827	13.6215	-7.6674e-05	3.74699e-06	2
71.8918	14.5091	-7.96146e-05	-6.1596e-07	2
71.4789	15.3853	-8.21524e-05	-5.58579e-06	2
71.0447	16.2503	-8.43154e-05	-1.11383e-05	2
70.5899	17.1045	-8.61311e-05	-1.72491e-05	2
70.1153	17.9479	-8.76274e-05	-2.38941e-05	2
69.6215	18.781	-8.8832e-05	-3.1049e-05	2
69.1092	19.6039	-8.97727e-05	-3.86895e-05	2
68.5791	20.4169	-9.04771e-05	-4.67914e-05	2
68.032	21.2203	-9.0973e-05	-5.53304e-05	2
67.4686	22.0142	-9.12881e-05	-6.42823e-05	2
66.8895	22.7991	-9.14503e-05	-7.36229e-05	2
66.2955	23.575	-9.14872e-05	-8.33279e-05	2
65.6873	24.3423	-9.14266e-05	-9.3373e-05	2
65.0727	25.0925	-9.1298e-05	-0.000103613	2
64.4383	25.8433	-9.11258e-05	-0.000114263	2
63.7918	26.5863	-9.09391e-05	-0.00012518	2
63.1338	27.3216	-9.07655e-05	-0.00013634	2
62.4652	28.0496	-9.06327e-05	-0.00014772	2
61.7865	28.7704	-9.05686e-05	-0.000159295	2
61.0986	29.4844	-9.06008e-05	-0.00017104	2
60.4021	30.1917	-9.07571e-05	-0.000182932	2
59.6977	30.8926	-9.10652e-05	-0.000194946	2
58.9861	31.5874	-9.15528e-05	-0.000207058	2
58.2681	32.2764	-9.22478e-05	-0.000219244	2
57.5443	32.9597	-9.31778e-05	-0.000231479	2
56.8154	33.6377	-9.43706e-05	-0.000243739	2
56.0823	34.3106	-9.5854e-05	-0.000256001	2
55.3454	34.9786	-9.76556e-05	-0.000268239	2
54.6057	35.642	-9.98032e-05	-0.000280429	2
53.8637	36.301	-0.000102325	-0.000292548	2
53.1202	36.956	-0.000105247	-0.00030457	2
52.3759	37.607	-0.0001086	-0.000316473	2
51.6315	38.2545	-0.000112409	-0.000328231	2
50.8877	38.8987	-0.000116702	-0.00033982	2
50.1451	39.5397	-0.000121509	-0.000351216	2
49.4047	40.1779	-0.000126855	-0.000362394	2
48.6753	40.8062	-0.000132698	-0.000373207	2
47.9409	41.4396	-0.000139201	-0.000383882	2
47.2107	42.0708	-0.000146327	-0.000394267	2
46.4852	42.7002	-0.000154104	-0.000404337	2
45.7653	43.3279	-0.00016256	-0.00041407	2
45.0517	43.9544	-0.000171722	-0.00042344	2
44.3449	44.5798	-0.000181618	-0.000432424	2
43.6459	45.2044	-0.000192276	-0.000440996	2
42.9552	45.8283	-0.000203723	-0.000449133	2
42.2736	46.452	-0.000215988	-0.000456811	2
41.6017	47.0756	-0.000229097	-0.000464005	2
40.9404	47.6994	-0.00024308	-0.000470691	2
40.2902	48.3236	-0.000257963	-0.000476845	2
39.6519	48.9485	-0.000273774	-0.000482442	2
39.0262	49.5743	-0.000290541	-0.000487458	2
38.4138	50.2014	-0.000308292	-0.00049187	2
37.8155	50.8298	-0.000327054	-0.000495652	2
37.2318	51.46	-0.000346856	-0.000498781	2
36.6636	52.0921	-0.000367724	-0.000501232	2
36.1115	52.7264	-0.000389687	-0.000502982	2
35.5763	53.3632	-0.000412773	-0.000504005	2
35.0586	54.0026	-0.000437009	-0.000504277	2
34.5591	54.6451	-0.000462422	-0.000503775	2
34.0786	55.2907	-0.000489042	-0.000502474	2
33.623	55.9323	-0.000516567	-0.000500379	2
33.1823	56.5851	-0.000545667	-0.000497417	2
32.7627	57.2418	-0.000576054	-0.000493583	2
32.3648	57.9028	-0.000607759	-0.000488854	2
31.9895	58.5682	-0.000640807	-0.000483205	2
31.6373	59.2383	-0.000675227	-0.000476612	2
31.309	59.9134	-0.000711046	-0.000469051	2
31.0053	60.5937	-0.000748293	-0.000460497	2
30.7269	61.2795	-0.000786995	-0.000450926	2
30.4746	61.9711	-0.000827179	-0.000440313	2
30.2489	62.6686	-0.000868874	-0.000428636	2
30.0507	63.3723	-0.000912107	-0.000415868	2
29.8807	64.0825	-0.000956907	-0.000401987	2
29.7394	64.7995	-0.0010033	-0.000386968	2
29.6277	65.5235	-0.00105131	-0.000370786	2
29.5463	66.2547	-0.00110098	-0.000353418	2
29.4958	66.9934	-0.00115232	-0.000334838	2
29.477	67.7398	-0.00120536	-0.000315024	2
29.4906	68.4942	-0.00126014	-0.00029395	2
29.5372	69.2569	-0.00131668	-0.000271593	2
29.6176	70.0281	-0.001375	-0.000247927	2
29.7325	70.808	-0.00143514	-0.00022293	2
29.8826	71.597	-0.00149713	-0.000196576	2
30.0663	72.386	-0.00156024	-0.000169168	2
30.2885	73.1936	-0.00162597	-0.000140045	2
30.548	74.011	-0.00169363	-0.000109493	2
30.8455	74.8384	-0.00176324	-7.74879e-05	2

124.996	2.01376	2.43449e-07	1.60774e-07	2
124.64	3.18459	2.09018e-05	1.41191e-05	2
124.26	4.34467	4.12427e-05	2.85026e-05	2
123.858	5.48064	6.10257e-05	4.31468e-05	2
123.441	6.58027	8.00361e-05	5.78753e-05	2
123	7.66953	9.87189e-05	7.3027e-05	2
122.538	8.7359	0.000116853	8.84286e-05	2
122.058	9.77979	0.000134442	0.000104076	2
121.559	10.8016	0.000151488	0.000119966	2
121.041	11.8018	0.000167995	0.000136096	2
120.505	12.7807	0.000183966	0.00015246	2
119.951	13.7388	0.000199403	0.000169056	2
119.38	14.6764	0.000214311	0.000185879	2
118.793	15.594	0.000228691	0.000202927	2
118.188	16.492	0.000242548	0.000220196	2
117.568	17.3707	0.000255884	0.000237682	2
116.931	18.2307	0.000268702	0.000255381	2
116.279	19.0722	0.000281005	0.000273289	2
115.613	19.8958	0.000292797	0.000291404	2
114.931	20.7018	0.000304081	0.000309721	2
114.235	21.4906	0.000314859	0.000328237	2
113.526	22.2626	0.000325135	0.000346948	2
112.803	23.0183	0.000334912	0.000365851	2
112.066	23.7581	0.000344193	0.000384941	2
111.317	24.4822	0.00035298	0.000404215	2
110.556	25.1913	0.000361278	0.00042367	2
109.792	25.8777	0.000369002	0.000443075	2
109.007	26.5579	0.000376335	0.000462878	2
108.211	27.2242	0.000383187	0.000482851	2
107.404	27.8769	0.000389562	0.00050299	2
106.586	28.5166	0.000395462	0.000523291	2
105.759	29.1435	0.000400891	0.000543751	2
104.922	29.7582	0.000405852	0.000564365	2
104.075	30.361	0.000410347	0.000585131	2
103.22	30.9523	0.000414381	0.000606045	2
102.356	31.5326	0.000417955	0.000627103	2
101.484	32.1022	0.000421073	0.000648302	2
100.604	32.6616	0.000423739	0.000669637	2
99.7167	33.2111	0.000425955	0.000691105	2
98.8223	33.7512	0.000427724	0.000712703	2
97.9213	34.2823	0.00042905	0.000734427	2
